,census_tract_code,year,arrests_B,arrests_W,arrests_total,state,county,ct_pop,ct_white,ct_black,pct_white,pct_black,b_arr_pct_total,w_arr_pct_total,tot_arr_pct_total,tot_arr_pct_co_pop,w_arr_pct_co_pop,b_arr_pct_co_pop,w_arr_pct_w_pop,b_arr_pct_b_pop,rTot,rB,rW,eTot,eB,eW,sir_total,sir_black,sir_white,total_effects,white_effects,black_effects
174,11607,2012,1,43,44,37,129,10824,9515,891,0.879065041,0.082317073,2.494331066,97.7324263,100,0.406500309,0.397261666,0.009238643,0.451913275,0.112220851,0.03416607,0.016395397,0.017582894,369.913537,14.70829886,167.4012407,0.118946715,0.067988828,0.256867869,0.48242998,0.55637085,0.92483843
175,11607,2013,0,4,4,37,129,10985,9677,986,0.880928539,0.089758762,2.43902439,100,100,0.036412959,0.036412959,0,0.041334697,0,0.03416607,0.016395397,0.017582894,375.4142742,16.26586158,170.2496696,0.010654896,0,0.023494906,1.6655173,1.86979104,0.37641557
176,11607,2014,0,3,3,37,129,10857,9319,1073,0.858340241,0.098830248,3.225806452,100,100,0.027631688,0.027631688,0,0.03219195,0,0.03416607,0.016395397,0.017582894,371.0410173,17.69226114,163.9549934,0.008085359,0,0.018297704,2.55177024,3.51114119,0.94814317
177,11607,2015,0,6,6,37,129,10860,9222,1194,0.849171271,0.109944751,1.639344262,100,100,0.05524811,0.05524811,0,0.065061103,0,0.03416607,0.016395397,0.017582894,371.1435155,19.67610419,162.2494526,0.016166253,0,0.036980094,6.39081432,7.12909222,5.1270138
178,11607,2016,0,1,1,37,129,11571,9543,1385,0.824734249,0.119695791,9.090909091,100,100,0.008642221,0.008642221,0,0.010478775,0,0.03416607,0.016395397,0.017582894,395.435591,22.80762504,167.8935618,0.002528857,0,0.005956155,1.97197547,1.48321127,1.70736971
179,11607,2017,2,5,7,37,129,11629,9349,1629,0.80393843,0.140080832,29.57746479,71.83098592,100,0.060193824,0.042995589,0.017198235,0.053481084,0.122767172,0.03416607,0.016395397,0.017582894,397.417223,26.80810195,164.4824802,0.017613731,0.074604312,0.030398374,0.84819103,0.46117247,1.48249742
180,11607,2018,0,2,2,37,129,12732,10186,1434,0.800031417,0.112629595,4.761904762,100,100,0.015708328,0.015708328,0,0.0196346,0,0.03416607,0.016395397,0.017582894,435.1023977,23.6109995,179.1993629,0.004596619,0,0.011160754,0.7204129,0.75887567,0.98239366
181,11608,2010,1,0,1,37,129,5308,3934,1195,0.741145441,0.225131876,100,9.090909091,100,0.018839133,0,0.018839133,0,0.083675006,0.03416607,0.016395397,0.017582894,181.4534973,19.69249959,69.27110678,0.005511054,0.050780755,0,1.56792932,1.77162726,0.86097139
182,11608,2011,0,5,5,37,129,5272,4142,973,0.785660091,0.184559939,1.960784314,100,100,0.094838869,0.094838869,0,0.120711716,0,0.03416607,0.016395397,0.017582894,180.2235188,16.05272142,72.92834882,0.027743327,0,0.068560444,0.34073044,0.35696979,0.24768935
183,11608,2012,1,0,1,37,129,5457,4263,1015,0.781198461,0.185999633,100,9.090909091,100,0.018324751,0,0.018324751,0,0.098512462,0.03416607,0.016395397,0.017582894,186.5442416,16.7413281,75.05587905,0.005360659,0.059732418,0,15.8809942,11.87133148,46.7055406
184,11608,2013,0,0,0,37,129,5674,4607,871,0.811949242,0.153507226,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,193.9582787,14.38039091,81.10439475,0,0,0,0.47258588,0.5353687,0.56201518
185,11608,2014,0,0,0,37,129,5766,4958,633,0.859868193,0.109781478,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,197.1015571,10.47828639,87.2759907,0,0,0,2.62733876,3.18696302,2.19766472
186,11608,2015,0,0,0,37,129,6467,5381,813,0.832070512,0.125715169,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,221.0519719,13.42945788,94.71355505,0,0,0,11.46062361,10.75796289,12.19567502
187,11608,2016,1,0,1,37,129,5993,4789,967,0.799098949,0.161354914,100,9.090909091,100,0.016685855,0,0.016685855,0,0.103401923,0.03416607,0.016395397,0.017582894,204.8572549,15.95434904,84.30448154,0.004881448,0.062678834,0,0.87699932,0.59807804,1.07672761
188,11608,2017,0,0,0,37,129,6101,5002,765,0.819865596,0.12538928,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,208.5471904,12.64247882,88.04963805,0,0,0,0.15315732,0.37497835,0.39013297
189,11608,2018,0,0,0,37,129,6144,4906,1003,0.798502604,0.163248698,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,210.0163314,16.54458334,86.36168019,0,0,0,2.19099051,1.30466589,1.78676636
190,11701,2010,16,91,107,37,129,4056,3749,139,0.924309665,0.034270217,15.03267974,85.06069094,100,2.638002022,2.24353443,0.394467592,2.427249206,11.50251618,0.03416607,0.016395397,0.017582894,138.6775782,2.378960203,66.0182713,0.771573901,6.725627432,1.378406284,3.28459971,3.09987447,1.14265944
191,11701,2011,14,91,105,37,129,4345,3998,141,0.92013809,0.032451093,13.41579448,86.679353,100,2.416515155,2.094313134,0.322202021,2.276081139,9.922041106,0.03416607,0.016395397,0.017582894,148.5515723,2.411750997,70.39641202,0.706825235,5.804911044,1.292679519,0.45413631,0.52644222,0.48076665
192,11701,2012,18,73,91,37,129,4710,4469,118,0.948832272,0.025053079,19.86827662,80.24149286,100,1.932018428,1.549860937,0.382157491,1.6334385,15.24132091,0.03416607,0.016395397,0.017582894,161.0221877,2.034656863,78.67795531,0.565139509,8.846700555,0.927832958,0.76089235,0.67949223,0.60325731
193,11701,2013,15,57,72,37,129,4775,4520,125,0.946596859,0.02617801,20.94313454,79.19556172,100,1.507821826,1.193692279,0.314129547,1.261034048,11.99040767,0.03416607,0.016395397,0.017582894,163.2429822,2.149424643,79.57468293,0.441060308,6.978611718,0.716308226,0.43722718,0.28280691,0.68371637
194,11701,2014,15,69,84,37,129,4840,4589,89,0.948140496,0.01838843,17.9548157,82.16409037,100,1.735501333,1.42559038,0.309910952,1.50356279,16.83501684,0.03416607,0.016395397,0.017582894,165.4637767,1.559190346,80.78790264,0.507663983,9.620377679,0.85408827,10.14293718,8.5883729,7.65358836
195,11701,2015,9,70,79,37,129,4995,4823,0,0.965565566,0,11.50442478,88.62199747,100,1.581549919,1.401373346,0.180176573,1.451348718,9000,0.03416607,0.016395397,0.017582894,170.7595175,0.1,84.90229995,0.462638927,90,0.824477076,1.58892813,1.56651169,0.79880206
196,11701,2016,25,77,102,37,129,5065,4956,0,0.978479763,0,24.58374143,75.51420176,100,2.013780577,1.520206906,0.493573671,1.553640968,25000,0.03416607,0.016395397,0.017582894,173.1511424,0.1,87.24082491,0.589080722,250,0.882614304,0.16242133,0.22119312,0.13131987
197,11701,2017,29,78,108,37,129,4850,4650,92,0.958762887,0.018969072,26.91951896,72.24791859,100,2.226758211,1.608214264,0.597925816,1.677383282,31.48751357,0.03416607,0.016395397,0.017582894,165.8054374,1.608376537,81.86045921,0.651365852,18.03060374,0.952840978,0.0367924,0.05063061,0.09319885
198,11701,2018,16,69,85,37,129,4811,4618,38,0.9598836,0.007898566,18.91891892,81.19858989,100,1.766747729,1.434183451,0.332564278,1.494120959,41.99475066,0.03416607,0.016395397,0.017582894,164.4729607,0.723025091,81.29780658,0.516802273,22.12924584,0.848731385,1.27957125,1.12819538,1.47064572
199,11703,2010,0,32,33,37,129,3582,3408,111,0.951423786,0.030988275,0.302114804,96.97885196,100,0.921247313,0.893330728,0,0.938939585,0,0.03416607,0.016395397,0.017582894,122.4828612,1.919889083,60.0225043,0.26942545,0,0.53313337,0.31924304,0.3427427,0.60732221
200,11703,2011,7,32,39,37,129,3729,3620,27,0.970769643,0.007240547,18.15856777,82.0971867,100,1.045828752,0.858115899,0.187712853,0.883953482,25.8302583,0.03416607,0.016395397,0.017582894,127.5052734,0.542675723,63.75007792,0.305869702,12.89904764,0.501960171,0.11813804,0.11723499,0.50292108
201,11703,2012,2,21,23,37,129,3743,3686,29,0.984771574,0.007747796,9.090909091,91.34199134,100,0.614463947,0.561032299,0.053431648,0.569707821,6.872852234,0.03416607,0.016395397,0.017582894,127.9835984,0.575466517,64.91054895,0.179710528,3.475441125,0.323522145,0.42102259,0.41140366,0.82604416
202,11703,2013,0,28,28,37,129,3972,3886,18,0.978348439,0.004531722,0.355871886,100,100,0.704916795,0.704916795,0,0.720516713,0,0.03416607,0.016395397,0.017582894,135.8076283,0.395117149,68.42712784,0.206173986,0,0.409194436,0.26024584,0.26578893,0.25477365
203,11703,2014,2,14,16,37,129,3984,3875,27,0.972640562,0.006777108,13.04347826,87.57763975,100,0.401596345,0.351396802,0.050199543,0.361280999,7.380073801,0.03416607,0.016395397,0.017582894,136.2176212,0.542675723,68.23371601,0.117459106,3.685442181,0.205177159,1.08174054,1.28448231,1.2155174
204,11703,2015,5,15,20,37,129,4041,3903,15,0.965850037,0.003711952,25.37313433,75.12437811,100,0.494914751,0.371186063,0.123728688,0.384309908,33.11258278,0.03416607,0.016395397,0.017582894,138.1650871,0.345930957,68.72603705,0.144754369,14.45375124,0.218257892,10.93388271,12.18384552,4.21599757
205,11703,2016,0,10,10,37,129,4132,3954,17,0.956921588,0.00411423,0.99009901,100,100,0.242007696,0.242007696,0,0.252902051,0,0.03416607,0.016395397,0.017582894,141.2741995,0.378721751,69.62276467,0.070784333,0,0.143631182,0.92420135,0.96407671,0.27749024
206,11703,2017,1,18,19,37,129,4252,4078,18,0.959078081,0.004233302,5.759162304,94.76439791,100,0.446838033,0.423320242,0.023517791,0.441382016,5.524861878,0.03416607,0.016395397,0.017582894,145.3741278,0.395117149,71.80304358,0.130697259,2.53089496,0.250685752,0.62376433,0.68467948,1.56057681
207,11703,2018,4,14,18,37,129,4298,4157,25,0.967194044,0.005816659,22.6519337,77.90055249,100,0.418789698,0.32572532,0.093064377,0.336773231,15.93625498,0.03416607,0.016395397,0.017582894,146.945767,0.509884929,73.19209224,0.122494172,7.844907303,0.191277494,1.14574947,1.61023398,0.23280364
208,11705,2010,0,5,5,37,129,8227,7770,40,0.944451197,0.00486204,1.960784314,100,100,0.060774757,0.060774757,0,0.064349236,0,0.03416607,0.016395397,0.017582894,281.1842543,0.755815886,136.7190899,0.017781935,0,0.036571338,4.0845615,3.8444959,9.85509648
209,11705,2011,1,6,7,37,129,8153,7833,5,0.960750644,0.000613271,15.49295775,85.91549296,100,0.085856913,0.07359164,0.012265273,0.076598026,19.60784314,0.03416607,0.016395397,0.017582894,278.6559652,0.181976986,137.8268123,0.025120582,5.495200374,0.043532894,0.19162984,0.27528554,0.12649993
210,11705,2012,0,9,9,37,129,8220,7899,96,0.960948905,0.011678832,1.098901099,100,100,0.109487719,0.109487719,0,0.113937031,0,0.03416607,0.016395397,0.017582894,280.9450918,1.673958126,138.9872833,0.032034729,0,0.064754126,0.83627541,0.66230631,0.87264037
211,11705,2013,2,1,3,37,129,8271,7990,28,0.966025874,0.003385322,67.74193548,35.48387097,100,0.036270871,0.01209029,0.024180581,0.012515488,7.117437722,0.03416607,0.016395397,0.017582894,282.6875614,0.55907112,140.5873267,0.010612423,3.577362393,0.007113017,4.1125414,5.005784,1.74313165
212,11705,2014,1,2,3,37,129,8036,7681,118,0.955823793,0.014683922,35.48387097,67.74193548,100,0.037331541,0.024887694,0.012443847,0.026037937,0.846740051,0.03416607,0.016395397,0.017582894,274.658535,2.034656863,135.1542123,0.010922653,0.491483364,0.014797911,3.82462428,4.63771632,1.87700566
213,11705,2015,1,0,1,37,129,7915,7543,115,0.953000632,0.014529375,100,9.090909091,100,0.012634079,0,0.012634079,0,0.868809731,0.03416607,0.016395397,0.017582894,270.5244406,1.985470672,132.7277729,0.003696524,0.503658913,0,1.27292071,1.48824105,0.69469712
214,11705,2016,0,1,1,37,129,8158,7678,230,0.94116205,0.028193185,9.090909091,100,100,0.012257756,0.012257756,0,0.013024055,0,0.03416607,0.016395397,0.017582894,278.8267955,3.870941343,135.1014636,0.003586456,0,0.007401844,0.10891317,0.14314815,0.21160617
215,11705,2017,0,2,2,37,129,8728,8330,193,0.954399633,0.022112741,4.761904762,100,100,0.022914495,0.022914495,0,0.024009316,0,0.03416607,0.016395397,0.017582894,298.3014552,3.264311649,146.5655108,0.006704627,0,0.013645775,0.03707323,0.05209888,0.06991719
216,11705,2018,0,5,5,37,129,9112,8592,258,0.942932397,0.028314311,1.960784314,100,100,0.054872093,0.054872093,0,0.058192991,0,0.03416607,0.016395397,0.017582894,311.4212259,4.330012463,151.1722291,0.016055425,0,0.033074858,1.86529921,1.88593083,0.97160702
217,11800,2010,0,1,1,37,129,2587,2587,0,1,0,9.090909091,100,100,0.038653318,0.038653318,0,0.038653318,0,0.03416607,0.016395397,0.017582894,88.48762197,0.1,45.58694795,0.011301016,0,0.021936103,0.28503279,0.34604095,0.56886865
218,11800,2011,0,7,7,37,129,2519,2508,8,0.995633188,0.003175863,1.408450704,100,100,0.27787702,0.27787702,0,0.27909573,0,0.03416607,0.016395397,0.017582894,86.16432924,0.231163177,44.19789929,0.081240115,0,0.158378568,0.43346006,0.50593247,0.93558785
219,11800,2012,0,1,1,37,129,2504,2482,16,0.991214058,0.006389776,9.090909091,100,100,0.039934507,0.039934507,0,0.040288465,0,0.03416607,0.016395397,0.017582894,85.6518382,0.362326354,43.74074403,0.011675173,0,0.02286198,0.46754479,0.35326982,0.4227357
220,11800,2013,0,3,3,37,129,2511,2490,2,0.991636798,0.000796495,3.225806452,100,100,0.119469555,0.119469555,0,0.120477089,0,0.03416607,0.016395397,0.017582894,85.89100069,0.132790794,43.88140719,0.03492799,0,0.068366085,2.55177024,3.51114119,0.94814317
221,11800,2014,0,3,3,37,129,2525,2498,1,0.989306931,0.00039604,3.225806452,100,100,0.118807176,0.118807176,0,0.120091269,0,0.03416607,0.016395397,0.017582894,86.36932566,0.116395397,44.02207034,0.034734554,0,0.068147635,11.42821989,10.16773879,6.99051169
222,11800,2015,0,3,3,37,129,2540,2507,0,0.987007874,0,3.225806452,100,100,0.118105586,0.118105586,0,0.119660165,0,0.03416607,0.016395397,0.017582894,86.8818167,0.1,44.18031639,0.034529665,0,0.067903543,1.3798232,0.98304764,1.18728796
223,11800,2016,0,0,0,37,129,2546,2508,0,0.985074627,0,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,87.08681312,0.1,44.19789929,0,0,0,0.84300371,0.56811107,1.27083068
224,11800,2017,0,0,0,37,129,2545,2490,0,0.978388998,0,100,100,100,0,0,0,0,0,0.03416607,0.016395397,0.017582894,87.05264705,0.1,43.88140719,0,0,0,3.46971276,3.82380156,2.9603261
225,11800,2018,0,1,1,37,129,2536,2483,4,0.979100946,0.001577287,9.090909091,100,100,0.039430622,0.039430622,0,0.04027224,0,0.03416607,0.016395397,0.017582894,86.74515242,0.165581589,43.75832693,0.011528022,0,0.022852793,1.15813098,1.29938141,0.73852409
226,11902,2010,59,155,216,37,129,5154,4924,204,0.955374466,0.039580908,27.34844979,71.77232763,100,4.190838362,3.007314565,1.144719738,3.147783351,28.90739833,0.03416607,0.016395397,0.017582894,176.1919226,3.444661017,86.67817229,1.225935882,17.12795532,1.788224139,0.63810218,0.63203273,0.56505457
227,11902,2011,37,171,209,37,129,5486,5046,377,0.919795844,0.068720379,17.74270684,81.82687709,100,3.809627969,3.116968338,0.674431746,3.388755673,9.811721029,0.03416607,0.016395397,0.017582894,187.5350576,6.281064723,88.82328541,1.114458292,5.890721021,1.925170851,12.98628618,10.52505535,24.18047597
228,11902,2012,36,163,200,37,129,5923,5383,504,0.908829985,0.085092014,18.04097951,81.50924538,100,3.376610221,2.75193733,0.60778984,3.027995021,7.14144019,0.03416607,0.016395397,0.017582894,202.4656301,8.363280161,94.74872084,0.987821982,4.304531154,1.720339848,0.5145109,0.567363,0.65877261
229,11902,2013,42,132,176,37,129,6092,5501,526,0.902987525,0.086342745,23.9068711,75.01419648,100,2.888987377,2.166740533,0.689417442,2.399520096,7.983273142,0.03416607,0.016395397,0.017582894,208.2396958,8.723978898,96.82350239,0.845179875,4.81431701,1.363305362,1.08110246,1.47010559,0.60245028
230,11902,2014,36,125,162,37,129,6136,5595,482,0.911831812,0.078552803,22.27020358,77.17458359,100,2.640113427,2.037124558,0.586691873,2.234097693,7.467330429,0.03416607,0.016395397,0.017582894,209.7430029,8.002581423,98.47629446,0.772373799,4.498548418,1.269341019,6.11115941,7.03585051,2.94266792
231,11902,2015,68,155,231,37,129,6328,5752,477,0.90897598,0.075379267,29.46776287,67.11380355,100,3.650384792,2.449392393,1.074572146,2.694668034,14.2527772,0.03416607,0.016395397,0.017582894,216.3028882,7.920604438,101.2368089,1.067946905,8.585203381,1.531063668,1.06725783,0.61877427,1.45288387
232,11902,2016,29,101,133,37,129,6159,5634,422,0.914758889,0.068517616,21.86326071,75.95792637,100,2.159406407,1.639849978,0.470848014,1.792655437,6.870409855,0.03416607,0.016395397,0.017582894,210.5288225,7.018857595,99.16202735,0.631742478,4.131726511,1.018535045,0.18539597,0.61115376,0.42603235
233,11902,2017,22,109,131,37,129,6001,5677,236,0.946008999,0.039326779,16.85736079,83.21891686,100,2.182933129,1.816333672,0.366599457,1.919994363,9.318085557,0.03416607,0.016395397,0.017582894,205.1305835,3.969313726,99.91809181,0.638617596,5.54251982,1.090893531,3.39080523,1.65983314,3.13535619
234,11902,2018,21,81,102,37,129,5931,5468,342,0.921935593,0.057663126,20.66601371,79.43192948,100,1.719748445,1.365682588,0.354065856,1.481318922,6.138555978,0.03416607,0.016395397,0.017582894,202.7389586,5.707225823,96.24326687,0.503110013,3.679546009,0.841617317,1.5434293,1.41564608,0.67245914
235,11903,2010,93,187,281,37,129,6849,5922,284,0.864651774,0.041465907,33.11988616,66.55994308,100,4.102728826,2.730285731,1.357842636,3.157663667,32.73495248,0.03416607,0.016395397,0.017582894,234.1034105,4.756292789,104.225901,1.200324247,19.55304354,1.794179741,0.17047215,0.32418864,0.16012903
236,11903,2011,86,196,283,37,129,7210,6197,279,0.859500693,0.038696255,30.41328153,69.26880961,100,3.925049583,2.718408899,1.192771251,3.162769683,30.81332856,0.03416607,0.016395397,0.017582894,246.4373616,4.674315803,109.0611969,1.148364835,18.39841457,1.797156143,0.59581052,0.46463061,0.56120808
237,11903,2012,42,159,202,37,129,7641,7048,289,0.922392357,0.037822275,20.83127165,78.72340426,100,2.643598435,2.080852233,0.54965908,2.255927129,14.52784504,0.03416607,0.016395397,0.017582894,261.1629376,4.838269775,124.0242401,0.773463501,8.680789199,1.282007452,0.24240287,0.22544409,0.25231208
238,11903,2013,66,142,211,37,129,8041,7293,432,0.906976744,0.053724661,31.31217432,67.31406916,100,2.624019102,1.765927547,0.820783226,1.947045838,15.27424207,0.03416607,0.016395397,0.017582894,274.8293654,7.182811566,128.3320492,0.767749108,9.188602456,1.106504578,15.81245722,12.59290579,11.41906538
239,11903,2014,50,166,217,37,129,8637,7629,618,0.88329281,0.071552622,23.07692308,76.50852142,100,2.512417362,1.921941392,0.57889801,2.175879199,8.089305938,0.03416607,0.016395397,0.017582894,295.1923429,10.23235544,134.2399018,0.735113919,4.886460436,1.236592085,5.35554023,4.7482917,3.46046777
240,11903,2015,51,144,196,37,129,8864,7601,980,0.857513538,0.110559567,26.05813361,73.48291688,100,2.21116639,1.624530409,0.57535452,1.894462644,5.203550658,0.03416607,0.016395397,0.017582894,302.9480407,16.1674892,133.7475807,0.646975632,3.15447868,1.076654988,0.40170735,0.53026413,0.15293286
241,11903,2016,43,157,202,37,129,9092,7857,1025,0.8641663,0.112736472,21.3260762,77.73379515,100,2.221708956,1.726773793,0.472938045,1.998192717,4.194712711,0.03416607,0.016395397,0.017582894,310.7379045,16.90528207,138.2488017,0.650065528,2.543583704,1.135633713,0.1123958,0.14111522,0.20790265
242,11903,2017,38,167,205,37,129,8753,7547,962,0.862218668,0.109905175,18.57630424,81.47245246,100,2.342027396,1.907895488,0.434131908,2.212770468,3.949693379,0.03416607,0.016395397,0.017582894,299.1556069,15.87237205,132.7981044,0.685262102,2.394097106,1.25754807,3.39761056,3.28894959,214.4964204
243,11903,2018,38,136,174,37,129,9015,7722,957,0.856572379,0.106156406,21.88397473,78.17346353,100,1.930095063,1.508580049,0.421515014,1.761178954,3.97032703,0.03416607,0.016395397,0.017582894,308.1071172,15.79039507,135.875111,0.564738658,2.406526236,1.000919146,0.86268754,0.78222327,4.41927201
244,11904,2010,4,58,63,37,129,1836,1788,17,0.973856209,0.009259259,6.497622821,92.07606973,100,3.431185665,3.158869343,0.217853058,3.243666462,23.39181287,0.03416607,0.016395397,0.017582894,62.82890373,0.378721751,31.53821528,1.00272321,10.56184385,1.83903875,0.06247447,0.05309383,0.45177996
245,11904,2011,10,41,55,37,129,1712,1635,14,0.955023364,0.00817757,18.33030853,74.59165154,100,3.212429181,2.394719935,0.584078033,2.507491897,70.92198582,0.03416607,0.016395397,0.017582894,58.5923111,0.32953556,28.84803243,0.938689718,30.34573871,1.421240776,0.44268153,0.43982493,0.91311268
246,11904,2012,6,34,40,37,129,1645,1488,116,0.904559271,0.070516717,15.21197007,85.03740648,100,2.431463133,2.066743663,0.36471947,2.284792689,5.167958656,0.03416607,0.016395397,0.017582894,56.30318444,2.001866069,26.26334695,0.71043939,2.997203506,1.29457986,0.29164305,0.27224779,0.41319577
247,11904,2013,1,30,31,37,129,1636,1492,96,0.91198044,0.058679707,3.536977492,96.78456592,100,1.89474971,1.833628751,0.061120958,2.010589103,1.040582726,0.03416607,0.016395397,0.017582894,55.99568981,1.673958126,26.33367852,0.553614039,0.597386508,1.139225573,0.94858776,1.04629872,0.86772187
248,11904,2014,4,25,30,37,129,1732,1597,90,0.922055427,0.051963048,13.62126246,83.38870432,100,1.732001617,1.44333468,0.230933549,1.565337174,4.439511654,0.03416607,0.016395397,0.017582894,59.27563249,1.575585743,28.17988244,0.506110163,2.538738382,0.887157711,4.5261756,5.08810807,1.42557651
249,11904,2015,3,22,27,37,129,1898,1728,109,0.910432034,0.057428872,11.43911439,81.5498155,100,1.422475107,1.159053791,0.15805279,1.273074475,2.749770852,0.03416607,0.016395397,0.017582894,64.94720004,1.887098289,30.48324161,0.41572231,1.589742314,0.721708022,0.96888003,0.91204867,0.63840017
250,11904,2016,1,26,27,37,129,2253,2102,113,0.932978251,0.050155348,4.05904059,96.3099631,100,1.198348941,1.153965647,0.044383294,1.23685838,0.884173298,0.03416607,0.016395397,0.017582894,77.07615474,1.952679877,37.05924414,0.350302893,0.512116713,0.701579339,0.83299103,1.06952284,0.51749594
251,11904,2017,2,63,65,37,129,2442,2268,108,0.928746929,0.044226044,3.225806452,96.92780338,100,2.661643667,2.579746939,0.081896728,2.777655306,1.85013876,0.03416607,0.016395397,0.017582894,83.53354189,1.870702892,39.97800462,0.778130539,1.069116859,1.575866545,1.0862185,1.24829388,0.84290741
252,11904,2018,6,24,30,37,129,2834,2691,77,0.949541284,0.027170078,20.26578073,80.06644518,100,1.058537102,0.846829681,0.21170742,0.89182862,7.782101167,0.03416607,0.016395397,0.017582894,96.92664116,1.36244558,47.41556897,0.309512428,4.40384562,0.50616286,2.97361732,3.2826646,3.96749942
253,12001,2010,19,121,141,37,129,6252,5571,294,0.891074856,0.047024952,13.53649894,85.82565556,100,2.255242239,1.935349722,0.30389789,2.17192296,6.460387623,0.03416607,0.016395397,0.017582894,213.7062669,4.92024676,98.054305,0.659784114,3.861594941,1.234010072,0.23854561,0.27073667,0.27696739
254,12001,2011,12,139,152,37,129,6238,5731,192,0.91872395,0.030779096,7.955292571,91.45299145,100,2.436639361,2.228242574,0.192366265,2.425363368,6.246746486,0.03416607,0.016395397,0.017582894,213.227942,3.247916252,100.8675681,0.712852165,3.694676546,1.378044525,1.82481241,1.91310405,1.25162658
255,12001,2012,7,72,79,37,129,6419,5744,262,0.894843434,0.040816327,8.975979772,91.15044248,100,1.230702123,1.121652568,0.109049555,1.253460072,2.67073636,0.03416607,0.016395397,0.017582894,219.4120006,4.395594052,101.0961457,0.360053232,1.592503748,0.712193323,1.63776491,1.92154198,1.12796775
256,12001,2013,6,117,123,37,129,6304,5522,373,0.875951777,0.059168782,4.955320877,95.12591389,100,1.951111182,1.855935026,0.095176155,2.118759168,1.60814795,0.03416607,0.016395397,0.017582894,215.4829026,6.215483135,97.19274317,0.570810949,0.965331233,1.203793577,2.60175361,2.83228926,1.68865471
257,12001,2014,10,85,95,37,129,6456,5833,406,0.90350062,0.062887237,10.62039958,89.48475289,100,1.471476588,1.316584316,0.154892272,1.457201145,2.462447673,0.03416607,0.016395397,0.017582894,220.6761451,6.75653124,102.6610233,0.430495104,1.480049399,0.827967589,0.66150888,0.77025072,0.56235054
258,12001,2015,22,89,111,37,129,6819,6176,368,0.905704649,0.053966857,19.8919892,80.1980198,100,1.627780792,1.305157572,0.32262322,1.441038843,5.976636783,0.03416607,0.016395397,0.017582894,233.0784284,6.133506149,108.6919561,0.476234548,3.586855457,0.818827843,0.17146718,0.20676208,0.2915747
259,12001,2016,15,71,86,37,129,6776,5918,471,0.873376623,0.069510035,17.53774681,82.57839721,100,1.26916663,1.047800357,0.221366273,1.199709366,3.184037359,0.03416607,0.016395397,0.017582894,231.6092874,7.822232055,104.1555694,0.371314989,1.917611226,0.681672621,0.45502657,0.49313084,0.25435914
260,12001,2017,15,67,84,37,129,7105,6291,496,0.885432794,0.069809993,17.9548157,79.78596908,100,1.18224937,0.942984617,0.211115959,1.064996582,3.023583955,0.03416607,0.016395397,0.017582894,242.8499243,8.232116983,110.713989,0.345892634,1.82213154,0.605162912,2.32651385,1.433048,12.08121852
261,12001,2018,18,41,60,37,129,7406,6557,261,0.885363219,0.035241696,30.11647255,68.38602329,100,0.81014299,0.55359771,0.243042897,0.625276418,6.893910379,0.03416607,0.016395397,0.017582894,253.1339112,4.379198655,115.3910389,0.237028692,4.110341051,0.355313553,0.6000391,0.73353204,0.52523925
262,12004,2010,0,4,4,37,129,3860,3636,39,0.941968912,0.010103627,2.43902439,100,100,0.103624258,0.103624258,0,0.110007976,0,0.03416607,0.016395397,0.017582894,131.9810285,0.739420489,64.03140423,0.030307386,0,0.062469347,1.84407889,0.49372768,23.61723793
263,12004,2011,1,16,17,37,129,4016,3756,42,0.935258964,0.010458167,6.432748538,94.15204678,100,0.423296233,0.398396454,0.024899778,0.425973749,2.375296912,0.03416607,0.016395397,0.017582894,137.3109354,0.78860668,66.14135157,0.1238066,1.268059256,0.241906154,0.76334696,0.89473352,0.25310055
264,12004,2012,1,12,13,37,129,3858,3668,18,0.950751685,0.00466563,8.396946565,92.36641221,100,0.336953423,0.311033929,0.025919494,0.327144843,5.524861878,0.03416607,0.016395397,0.017582894,131.9126964,0.395117149,64.59405685,0.098550029,2.53089496,0.185775605,0.7269703,0.85914203,0.94814317
265,12004,2013,4,13,17,37,129,3750,3437,58,0.916533333,0.015466667,23.97660819,76.60818713,100,0.453321245,0.346657422,0.106663822,0.37822583,6.884681583,0.03416607,0.016395397,0.017582894,128.2227609,1.050933034,60.53240824,0.132581765,3.806141656,0.214760991,6.00229419,5.84357274,4.12050208
266,12004,2014,2,9,11,37,129,3705,3460,39,0.933873144,0.010526316,18.91891892,81.98198198,100,0.296888073,0.242908424,0.05397965,0.260108089,5.115089514,0.03416607,0.016395397,0.017582894,126.6852877,0.739420489,60.93681481,0.086829341,2.704820911,0.147693968,5.224383,4.01098548,4.09545582
267,12004,2015,0,7,7,37,129,3790,3566,32,0.940897098,0.008443272,1.408450704,100,100,0.184691697,0.184691697,0,0.196292869,0,0.03416607,0.016395397,0.017582894,129.5894037,0.624652709,62.80060162,0.054016762,0,0.1114639,0.56080291,0.30437653,0.87871036
